id,date,text,label
1327204786157051904,2020-11-13 11:00:53+00:00,@UN @Refugees @FilippoGrandi Voices in the head are caused by Voice to Skull microwave auditory effect technologies conducted by covert operations of the National Security Agency. Source: John St Clair Akwei vs NSA. Pass Space Preservation Act 2001 worldwide to stop clandestine government torture on humans,2.0
1200093256308146176,2019-11-28 16:45:03+00:00,"Appell: Geflüchtete Minderjährige aus Griechenland aufnehmen
https://inforiot.de/appell-gefluechtete-minderjaehrige-aus-griechenland-aufnehmen/
#WirHabenPlatz #RefugeesWelcome",0.0
1310987709993881601,2020-09-29 17:00:01+00:00,"@_FredericGal @lerefuge @MikeAllenFI @FocusIreland 📢The next webinar of the #FEANTSA2020 Conference Week will be ""#AsylumSeekers &amp; #Refugees - Insights from the 5th Overview of #Housing Exclusion in Europe"" with speakers @Antoinesavary3 and Dominika Spyratou from @Solidarity_Now  

Register here👉https://t.co/YiPxmdjTOI https://t.co/zPrpShBW1p",3.0
1247613191435280385,2020-04-07 19:52:19+00:00,WENN man #Flüchtlinge und/oder #FlüchtlingsKinder in Gebieten unterbringt WO #FremdenHass besteht???!!! 🤔🤔🤔🤔🤔🤔🤔🤔🤔,0.0
1233342319258226694,2020-02-28 10:44:57+00:00,"Kriminelle mit Staatsapparat. #Syrien: #Flüchtlingswelle in die #Türkei und nach #Europa. ""#Schleusenwärter #Putin"" ist ein treffender Begriff. Aber noch treffender wäre die Bezeichnung als (völkerrechts-) krimineller #Lawinensprenger. https://twitter.com/gruewal/status/1233318304158232576",3.0
1244290607620804610,2020-03-29 15:49:33+00:00,"@vonderleyen Love and compassion"" cannot stop at the EU borders! #LeaveNoOneBehind #EuropaNichtDenLeyenÜberlassen",0.0
1307262984574689280,2020-09-19 10:19:17+00:00,"The statement of reflection and faith-based recommendations for the UN system on the occasion of the 75th anniversary of its establishment is available in #English #French and #Spanish - please consider endorsing it!

#faith #UNGA #LeaveNoOneBehind #ActNow #SDGs #TogetherStronger https://t.co/2CTU4fJ1lA",3.0
1303676287710638080,2020-09-09 12:47:02+00:00,#SAMSUN #instagram Gizemofficial55 #Twitter Gizemofficial55 #Like #DeathOfDemocracy #earthquake #WellDoneBMC #OregonFires #clickschallenge #WirHabenPlatz #PrayForOregon #Covid19UK #izmir #PrayForOregon https://t.co/96SuBey04S,3.0
1252204662691897344,2020-04-20 11:57:11+00:00,"""Er hat lange elf Monate gekämpft und gelitten. Er hat es nicht geschafft! Rentner Detlef J. (76), der von einem #Flüchtling aus Somalia ins Koma geprügelt wurde, ist heute morgen in einer Klinik gestorben."" https://twitter.com/BILD/status/1252173054156865537",1.0
1311403880484352000,2020-09-30 20:33:44+00:00,"@nicobrass @Refugees @EU_Commission @EASO @UNmigration @UNICEF saving Iraqi asylum seekers and refugees, their obligation ; to rescue them from their suffering because of long wait in the host countries?
They have waited 3 to 6 years..
No one called for their right,
No one mentioned them
#Iraqi_Refugees_Look_For_Homeland",0.0
1209475394316972032,2019-12-24 14:06:19+00:00,"Warum schicken wir aus Deutschland nicht einfach mal das THW auf die Insel und bauen vernünftige Unterkünfte? Für die Kosten, die ein unbegleiteter minderjähriger #Flüchtling hier verursacht, dürfte man auf #Lesbos eine vielleicht sogar mehrere winterfeste Baracken bauen können.",1.0
1278111614659710976,2020-06-30 23:42:09+00:00,RT: Please help us bring #justice for #Glasgow #asylumseekers and take less than a minute to add your name to our call for a public inquiry. More details in the link https://t.co/OZ6L9F8enH? #Glasgow #ParkInn #AsylumSeekers #Mears #HomeOffice #RefugeesWelcome #Scotland https://t.co/hB7GeCNHjU,0.0
1239911779322511361,2020-03-17 13:49:39+00:00,#Flüchtlingskrise: #RecepTayyipErdogan berät mit #AngelaMerkel und #EmmanuelMacron #Syrien #Griechenland #Türkei https://t.co/rFRfEdgqDZ,2.0
1216917853640761346,2020-01-14 03:00:00+00:00,"An asylum seeker has frozen to death in the “world’s most liveable city” after he wound up living on the streets following a five-year stint in a cramped hovel with five others.
https://viraltab.news/migrant-freezes-to-death-in-worlds-most-liveable-city/
#asylumseeker #liveablecity",0.0
1322534906514284549,2020-10-31 13:44:27+00:00,Eating breakfast and at the other table the fresh liberal arts college grad is excited to talk about her senior year abroad when she realized that everyone is so different in France. “Actually like Paris is so diverse!” “I stayed in a neighborhood with mostly refugees”,0.0
1306249989522370561,2020-09-16 15:14:01+00:00,"Wenn dich das UN-Flüchtlingshilfswerk lobt, weil du so viele „Flüchtlinge“ aufgenommen hast... 🤡🤡🤡🤡 https://t.co/aPqm19pc9U",2.0
1250466544305549321,2020-04-15 16:50:31+00:00,"#Greece transferring unaccompanied children from overcrowded migrant camps to European countries
More than 1,000 relocations are being expedited amid concerns over the impact of #Coronavirus on vulnerable groups https://www.reuters.com/article/uk-europe-migrants-greece-unaccompanied-idUKKCN21X1EX?taid=5e96ed53922b190001d7f92f&utm_campaign=trueAnthem:+Trending+Content&utm_medium=trueAnthem&utm_source=twitter #RefugeeCrisis #HumanRights #SaveTheChildren",0.0
1235628531180335105,2020-03-05 18:09:33+00:00,"Why are people who have so little ready to help #Refugees and all #eu can do is shoot people at the border??? 


#RefugeesWelcomeInRojava 


#RefugeesWelcome",0.0
1300131853899362307,2020-08-30 18:02:43+00:00,"We're not a nameless number on a paper. We're human, with aspirations and dreams just like everyone else. #RefugeesWelcome",0.0
1251622217634525188,2020-04-18 21:22:45+00:00,".@isabelschayani vielen Dank für die klaren Worte in den Tagesthemen gerade eben. 
#LeaveNoOneBehind",0.0
1234810649835909121,2020-03-03 11:59:35+00:00,"#WirhabenPlatz , weil viele wollen keine Kinder haben. und wenn Niemand Kinder haben will, wer wird unsere Rente zahlen?",2.0
1315171784300298240,2020-10-11 06:06:02+00:00,"Für alle, die glauben, Flüchtlinge seien faul, hat Nesar eine klare Botschaft.
https://t.co/nQHENXatah",0.0
1303753945576361987,2020-09-09 17:55:37+00:00,"Es wird Zeit endlich zu handeln! 13 000 Menschen hätten schon seit Monaten gerettet werden müssen. #Moria ist das was mit Europa 2020 verbunden wird und das hat überhaupt nichts mit europäischen Werten zu tun. Es ist eine absolute Schande. Es ist zum Schämen.
#LeaveNoOneBehind",0.0
1316993476416790528,2020-10-16 06:44:47+00:00,"He is not #governing!  No #cabinet meetings. Interfering in state #election. Lying about what he is doing &amp; taking no responsibility for #quarantine or #AgedCare, stupid posturing against China, why would #PM care about stranded Australians any more than stranded #AsylumSeekers? https://t.co/oEDGWlYuQ5",0.0
1234435094221291520,2020-03-02 11:07:15+00:00,"Angesichts der neu aufkommenden #Asylkrise betonen #FPÖ und #ÖVP den Grenzschutz. Die #Grünen legen ihren Fokus hingegen auf die Hilfe vor Ort und üben Kritik am Koalitionspartner.
http://www.tagesstimme.com/2020/03/02/gruene-reimon-kritisiert-tuerkis-blaue-panik-kommunikation/",3.0
1323627177749872643,2020-11-03 14:04:45+00:00,Sharing our article 'A social context perspective to the increasing HIV epidemic in MSM in Indonesia' #LeaveNoOneBehind https://t.co/3nGO0eUqKV,3.0
1253453083658588160,2020-04-23 22:37:57+00:00,Hi @EUHomeAffairs @Place_Beauvau @BMI_Bund @foreignoffice @Justitiedep @ministerieJenV thousands of refugees are at risk of #COVID19 on Greek islands due to crowded unsanitary conditions. Will you act now to #LeaveNoOneBehind and save lives? 👉 https://t.co/cEh6cGFSwc,0.0
1285477718264614913,2020-07-21 07:32:25+00:00,"@cducsubt Es ist ein teuflischer Plan: 
Den #EU Totalitarismus, durch Merkels Schuldenfalle, einzuführen und noch zu beschleunigen. Diese #Schuldenunion dient nur zur Abschaffung der #Nationalstaaten in #Europa
#Paneuropa
#EUCO",1.0
1307729088782700545,2020-09-20 17:11:25+00:00,"@PropagandaFreie @Unteilbar_ @rav_gs @amnesty_de @Paritaet @_Seebruecke_ Wo liegt das Problem? Solange die vergewaltigenden Flüchtlinge während der Tat keine Altherrenwitze machen, stehen die Grünen sicher voll dahinter 👍",1.0
1297807307368210432,2020-08-24 08:05:48+00:00,Und währenddessen werden 22 Leichen an der libyschen Küste angespült. Liebe #EU das geht auf unser Konto. Wann wird hier endlich #Verantwortung übernommen?! Wenn ihr es schon selber nicht macht: Stoppt die Kriminalisierung der #Seenotrettung! https://t.co/XEeOr0kjY4,0.0
1219286684031909891,2020-01-20 15:52:53+00:00,"@TaisieT Fuck ""Fortress Europe"" which will be replaced by ""Fortress 'fucking' Britain"". #Opentheborders #Nohumanisillegal",0.0
1250162988335718407,2020-04-14 20:44:17+00:00,"@Marcin94954618 Tęczowa koalicja.#Frankfurt am Main: Afrikanische #Fachkraft, natürlich nur mit einer  Unterhose bekleidet, schlägt auf #Deutschen ein und tritt auf den am Boden liegenden Verletzen ein.

#RefugeesNOTwelcome https://twitter.com/DealwithitMarv/status/1246105701992325122/video/1",1.0
1325128528216645633,2020-11-07 17:30:35+00:00,Hi @EUHomeAffairs @Interieur_Gouv @BMI_Bund @ministerieJenV @ukhomeoffice camps on the Greek islands are a humanitarian catastrophe. Please act to urgently relocate refugees! #RefugeesWelcome #LeaveNoOneBehind https://t.co/8JPmxeZoka,0.0
1249616061261103106,2020-04-13 08:31:00+00:00,"#tycklemoregoatsquoteoftheday “Desperation led us here here, adrift, black waves white tips. Stars above us guide the way, but there’s no where left to go.” https://tycklemoregoats.bandcamp.com/track/sea-fury #bandcamp #music #songoftheday #sea #ocean #band #diy #refugeecrisis #migrants #seafury #lifeboats",0.0
1305057449083363329,2020-09-13 08:15:17+00:00,Hi @EUHomeAffairs @Interieur_Gouv @BMI_Bund @ministerieJenV @ukhomeoffice camps on the Greek islands are a humanitarian catastrophe. Please act to urgently relocate refugees! #RefugeesWelcome #LeaveNoOneBehind https://t.co/5mVpJgiJoM,0.0
1304279434506252289,2020-09-11 04:43:44+00:00,"@JensMaierAfD Haben diejenigen, die Abschiebungen fordern schon, schon einen Flugschein gemacht und ein Flugzeug bestellt?

Wenn Politiker gesamtgesellschaftliche Aufgaben individualisieren wollen, dann aber richtig.
#WirHabenPlatz https://t.co/t4MXDYdcAl",0.0
1293111096300142592,2020-08-11 09:04:44+00:00,"The Xenophobes &amp; racists never let the truth get in the way of their bigotry. We owe so much to foreign immigrants, temporary or permanent. Let's face it, they're part of us all, our DNA, our history, our lives. #RefugeesWelcome #refugee #TuesdayThoughts #TuesdayMotivation https://t.co/Mzf3KvRMtr",0.0
1230122410407550976,2020-02-19 13:30:11+00:00,"EVENT: next week a great #conference ahead organized by our friends at @BRIDGEnetworkEU and @unibz_news! Do not miss this, if you have the chance of being in Bolzano: ""Beyond the #Eurocrisis""!

HERE: https://bridgenetwork.eu/event/beyond-the-euro-crisis/",3.0
1327100123780792320,2020-11-13 04:05:00+00:00,"@UNOCHA @HumanAfterAll 🟢 Prayer For Peace On Earth !!!

🟣 Every Human Being Deserves to Love and Be Loved, Without Fear of Hate Discrimination Inequalities Injustice Exploitation Persecution ‼

🔵Greeting Of Peace&amp;Prosperity💕
♿SeekingJustice/Dignity/Rights♻️ https://t.co/nhAewit3Ss",3.0
1180167233600970759,2019-10-04 17:06:09+00:00,"Frühere Notenbanker: „Als frühere Zentralbanker und europäische Bürger beobachten wir die anhaltende Krisenpolitik der #EZB mit wachsender Sorge“
2010 begann die #Eurokrise! Fazit: Nichts gerettet, nur teuer Zeit gekauft. @welt  #Euro
https://www.welt.de/finanzen/article201401422/Falsche-Diagnose-Ex-Waehrungshueter-rebellieren-gegen-Europaeische-Zentralbank.html",3.0
1319184605845557248,2020-10-22 07:51:33+00:00,@lean_mick @AfDimBundestag Der Kern ist: Wir können nicht jeden kriminellen Flüchtling einfach abschieben. Auch die Würde des Verbrechers ist unantastbar. Auch für Verbrecher gelten die Menschenrechte.,3.0
1248975817830531073,2020-04-11 14:06:54+00:00,"2/2 [cont] to Kufra Immigration and Deportation Center and are scheduled for repatriation to their respective countries. Nationality of #migrants: Chad, Ethiopia, Ghana, Mali, Nigeria, Somalia and Sudan. #migrantcrisis #frontex #seenotrettung #COVID19 https://t.co/TAllO6gB2i",2.0
1326265976787230723,2020-11-10 20:50:24+00:00,"WELT: Kritik an Seenotrettung: „Ein Christ kann ertrinken lassen“ – Pfarrer verlässt Gemeinde.
https://t.co/4XCnBegcpt

über @GoogleNews",2.0
1228047315136581633,2020-02-13 20:04:30+00:00,Please sign this petition to close down Yarl’s Wood - a disgrace of an immigration detention centre for women. There have been years of abuse allegations and testimony of inhumane treatment - it's now time to act. http://jessphillips.net/yarls_wood_petition #yarlswood #refugees #asylumseekers,0.0
1323559621886435329,2020-11-03 09:36:19+00:00,"Also nicht wie von diversen Medien bekanntgegeben ein 30-jähriger Flüchtling. Krone und oe24 haben sich einmal erneut dafür ausgezeichnet, aus der Medienlandschaft verbannt zu werden.
#0211w #journalismus https://t.co/F0m9Ted2ZW",3.0
1251758161087913985,2020-04-19 06:22:56+00:00,@ZDFheute Und ich fordere die Umsiedelung von #SPD und #Grünen ! #RefugeesNOTwelcome #GoHome,1.0
1276227852300627979,2020-06-25 18:56:45+00:00,This @mikechitty @thejohnlinney @NickDavis_18 #refugees #justice @BarristerSecret @gardencourtlaw https://t.co/AKQgJdzpxK,3.0
1235467642112270336,2020-03-05 07:30:14+00:00,"@GlockGeorgie Und ja, offene #Grenzen trotz #Covid_19
#GrenzenAuf #Grenzschutz #CoronaAlert #RefugeesWelcome
#OpenBorders2Refugees #WirSindMenschen https://t.co/V3FX0egRkU",0.0
1262284859218657281,2020-05-18 07:32:17+00:00,"We are so grateful to receive this donation from  @TOTChk
Thank you!
#refugees #asylumseekers #hongkong #coronavirushk #hongkongcharity #charityhk #hk #refugeerights #rightsforall #unhcr #refugeeswelcome #rightofasylum #dignity #socialjustice #refugeeunion #ngo #refugeesupport",0.0
1219325767886176256,2020-01-20 18:28:11+00:00,"Quick - there's not much time to email your MP to ensure child refugees can reunite with family. I just emailed my MP, do the same now. #scrap37 #refugeeswelcome  http://act.newmode.social/615789633t",0.0
1322139317255475201,2020-10-30 11:32:32+00:00,"@pimpmytweeting More ‘refugees’ multiculturalism and globalism..,,,",2.0
1318899003631849472,2020-10-21 12:56:41+00:00,"We are excited to have supported Dr Koumbou Boly Barry's report as part of the 2020 WSSCC #LeaveNoOneBehind series in WASH programme, in partnership with @UNHumanRights!

Check out our homepage for more! 
https://t.co/TlpKeU9ztp https://t.co/ZKkSgy0yoH",0.0
1224635331611414529,2020-02-04 10:06:30+00:00,"Beschleunigung darf nicht auf Kosten von Fairness und Qualität gehen. Die SFH zieht Bilanz zum neuen #Asylverfahren:
https://www.fluechtlingshilfe.ch/medien/medienmitteilungen/2020/beschleunigung-darf-nicht-auf-kosten-von-fairness-und-qualitaet-gehen.html #Medienmitteilung",3.0
1187047969369051142,2019-10-23 16:47:44+00:00,"#Metinvest has successfully completed the transaction to extend the maturity of its outstanding #Eurobonds. The deal received strong support from the global investor community and top European financial institutions.
More information:
https://metinvestholding.com/en/media/news/metinvest-vipustil-evroobligacii-v-dvuh-valyutah-i-prodlil-sroki-pogasheniya-dolgovih-obyazateljstv
#steel #steelindustry",3.0
1322129771547930625,2020-10-30 10:54:36+00:00,@TugbaUrun2 @WaqasAH64349111 @AmatDavid2 @BobbyGandhi3 @EmmanuelMacron https://t.co/TWxDkFZdaS  Edrogan all muslim people are proud of the attacks there intentions are open to replace europe with islamic population - sharia laws - thats why immigrants and refugees are sent to Europe,1.0
1203658346659753985,2019-12-08 12:51:27+00:00,"🇬🇷 Offizielle Eröffnung ist am 20. Dezember


Helft bitte, #homeless #Refugeesgr in #Athens zu unterstützen.
Danke!


#refugee #refugees #RefugeesWelcome #greek


http://PayPal.me/linbrown4
3/3


https://twitter.com/OurHouseEU/status/1203642252670619650",0.0
1263568887427317764,2020-05-21 20:34:33+00:00,"Women at the center for Sustainable Development. 👍

#SDGWomen 
#LeaveNoOneBehind 
#Ekiti 
#Women
@EhcsciAbimbola https://t.co/XGMRguWWbh",0.0
1213387088642469888,2020-01-04 09:10:00+00:00,"Georges #Prevelakis on Greece and the #Eurocrisis:

The threat posed to Europe by the breakdown is less contagion to the centre than a wave of anti-western feeling that could exacerbate geopolitical instabilities in the region.

https://www.eurozine.com/greece-the-history-behind-the-collapse/ https://twitter.com/Eurozine/status/1212041829224525824",2.0
1234512323194368003,2020-03-02 16:14:08+00:00,This is how #Greek coast guard deal with #refugees #GreeceAttacksRefugees #greece #greece https://t.co/ltpbmRsPEJ,2.0
1318496781647466496,2020-10-20 10:18:23+00:00,"@RoterMaxEike @MattheusBerg @tazgezwitscher Sollte es Maßnahmen geben, die wirklich helfen und über das Symbolische hinausgehen (Papst wäscht Gläubigen Füße), wie die Seenotrettung oder das Helfen Bedürftiger ohne Missionsversuche, so erkenne ich das auch an.",2.0
1238423283143499779,2020-03-13 11:14:54+00:00,"Greek Asylum Agency Employees Launch #Strike Against 'Terrible Conditions' at Lesbos Refugee Camp 


#Greece #HumanRights #MiddleEastMonitor #RefugeeCrisis #RefugeesWelcome #Syria #Turkey


https://redrevolution.co.uk/2020/03/13/greek-asylum-agency-employees-launch-strike-against-terrible-conditions-at-lesbos-refugee-camp/",2.0
1258809820678959105,2020-05-08 17:23:43+00:00,"In Solidarität mit allen von Rassismus Betroffenen #HanauWarKeinEinzelfall
#RassismusTötet
#GerechtigkeitFürArkan
#KeinVergessen
#LeaveNoOneBehind
#KeinSchlussstrich
#BlackLivesMatter https://t.co/AUwT6CqsRE",0.0
1268211767542460422,2020-06-03 16:03:42+00:00,"@UN_Enable @WBG_Education Inclusion is the cornerstone of empowerment. And when disasters strike, inclusion saves lives. 

New #DRRVoices by @sapanabasnet : https://t.co/MVD28N1c06 #ResilienceForAll #LeaveNoOneBehind",0.0
1301978306405859329,2020-09-04 20:19:52+00:00,"Next month, the U.S. will implement a sweeping increase of up to 83% on immigration applications fees. The new rule isn't just a #WealthTest putting citizenship out of reach for low-income immigrants: it's blatantly illegal. #RefugeesWelcome https://t.co/y6UOyYm2fP",0.0
1168300347854610432,2019-09-01 23:11:23+00:00,"@UlrikeDesi @BlauerEisvogel @PeterDroegemeie In ganz #Europa haben wir ein Problem mit einer zunehmenden Verarmung im Bereich ehemaliger Arbeiterschaft bzw. #Mittelschicht. 
Stichwort #Austerität. 
Nicht mal #Deutschland steht mit über 6,5 Mio #SGBII -Betroffenen gut da",0.0
1169324253382094849,2019-09-04 19:00:01+00:00,Facharbeiter für Messer-Technik wieder im Einsatz...#Wirschaffendas https://www.morgenpost.de/226987987?utm_source=Facebook&utm_medium=Social&utm_campaign=share&__pwh=gMHD5oySYkWN7DjaCUNVdA%3D%3D,3.0
1263806630602383360,2020-05-22 12:19:15+00:00,".@Refugees welcomes Hungary’s decision to release #asylumseekers in the 2 border #transitzones. At the same time, #UNHCR calls on the Government to ensure that people fleeing war, violence and persecution have access to territory and #asylum in #Hungary.
@EUCourtPress",0.0
1197741679870185474,2019-11-22 05:00:44+00:00,"#Huawei-Aufstand gg. #Merkel! #CDU-General will #5G-Antrag zulassen

Eine Abstimmung? Im Bundestag? Wie bitte? Mutti hat #Atomausstieg, #Eurorettung &amp; #Migrationskrise ohne parlamentarische Debatte entschieden. Das bisschen #Neuland ist doch ein Klacks. 
 https://www.bild.de/politik/inland/politik-inland/cdu-general-will-5g-antrag-zulassen-huawei-aufstand-gegen-merkel-66185798.bildMobile.html?wtmc=twttr.shr",1.0
1327020861317132288,2020-11-12 22:50:02+00:00,Syrian refugees’ new Bearsden bakery praised in parliament | Milngavie Herald https://t.co/NG8VLL8B1A,2.0
1216292465570918401,2020-01-12 09:34:56+00:00,"„Wir dürfen ihrem Elend nicht länger tatenlos zusehen“ sagt @borispistorius zur Aufnahme von minderjährigen Geflüchteten. 
Wie schaut's im Sicheren Hafen #Hildesheim aus? #WirHabenPlatz!


@mitmeyer @HIgruen @FDP_Stadt_HI @hinews @tonkuhle @citytoday_hi
#refugeeswelcome",0.0
1205030923198238720,2019-12-12 07:45:35+00:00,"#Armut
#Altersarmut

1200 € wären 2400 DM Rente hiervon hätte man gut leben können. Die Einkommen und Renten wurden halbiert, viele Ausgaben hingegen nicht.

#Eurokrise",0.0
1304095835274313731,2020-09-10 16:34:10+00:00,"We must address the issue of #consumption. Not just our #natural #resources
but also our #Food
 #land #landrights
and #habitats. We are the invasive species. @WWF
@friends_earth
@ConnectSDGs @UNFCCC
@COP24 @leavenotrace
@LeaveNoTraceIrl #LeaveNoOneBehind
https://t.co/S49uj4Q20y",3.0
1292369430916272128,2020-08-09 07:57:38+00:00,"Here's me in @PMPmagToday discussing how to better use funds by shifting them from immigration enforcement towards using them to help develop communities in parallel in the UK, to benefit #refugees and locals alike.

https://t.co/Bu8h4LpVlb",0.0
1194989407645962240,2019-11-14 14:44:11+00:00,"#Energoatom is considering issuing #Eurobonds 


#news #energy #electricity #KosatkaMedia #Ukraine
https://kosatka.media/en/category/elektroenergiya/news/energoatom-rassmatrivaet-vozmozhnost-vypuskat-evroobligaciy#.Xc1oMfRL-rs.twitter",3.0
1204074864203583489,2019-12-09 16:26:32+00:00,"#AsylumSeekers are NOT illegal. 
The way they are being treated IS illegal:


#Trump is violating BOTH International AND Domestic Law. #ImpeachAndRemove 


#CrimesAgainstChildren #CrimesAgainstHumanity #FamiliesBelongTogether 


 https://foreignpolicy.com/2019/08/07/trumps-asylum-policies-and-the-troops-who-enforce-them-are-breaking-the-law/",0.0
1322051144902975489,2020-10-30 05:42:10+00:00,"""Allahu akbar""-Mörder kam erst vor kurzem als ""Flüchtling"" nach Italien https://t.co/NAgpoM0fNa",1.0
1323234749205434371,2020-11-02 12:05:23+00:00,"In the current climate, it’s easy to feel hopeless, which is why this was an important reminder of the positive impact of the work of @DLPublicLaw. It’s so wonderful to see the tangible difference that a successful outcome is having on a client’s life #RefugeesWelcome https://t.co/0KG7rCKHgn",0.0
1304300439840657408,2020-09-11 06:07:12+00:00,"@BMI_Bund @EUHomeAffairs @Interieur_Gouv @ministerieJenV #Moria ist abgebrannt – diese humanitäre Katastrophe fordert jetzt endlich Taten: Evakuieren Sie die Camps auf den griechischen Inseln, bevor weitere Tragödien passieren! #RefugeesWelcome #LeaveNoOneBehind",0.0
1322424071565561856,2020-10-31 06:24:02+00:00,@Chrischaaan @Beatrix_vStorch Es geht um Terroristen die als Flüchtlinge kamen und sie hetzen gegen die AfD! Das zeigt wie dumm ein Mensch sein kann!,2.0
1246205361926942720,2020-04-03 22:38:06+00:00,"@ButzAlbert @ArminLaschet Was meinen Sie mit""fremd""belegt? Im Moment bekommen die Patienten ein Bett, die es am dringendsten brauchen.. Da  wir zur Zeit Kapazitäten haben, werden hier auch Patienten aus Italien, Frankreich und den Niederlanden behandelt.Wir haben die meisten Intensivbetten.
#EUSolidarität",0.0
1233961889475903490,2020-03-01 03:46:55+00:00,@UN @EUCouncil @EU_Commission @Refugees @UNHumanRights @UNHCRUK @UNHCRGreece pls everyone understand turkey is not sending refugees they are sending radicalised Islamist ppl to spread islam.same way PAK has done in Kashmir and still the India is struggling.#RefugeesnotWelcome https://t.co/Vja8RjJDsB,1.0
1318975574874968064,2020-10-21 18:00:57+00:00,"Traue keinem dieser so genannten #Flüchtlinge über den Weg. Nun noch weniger ob #Dresden Jeder der immer noch zu Zigtausenden kommenden kann eine tickende Zeitbombe sein. Die ""Kulturen"" sind nicht berechenbar und nicht mit unseren kompatibel. #Islam, die Religion des Friedens 🤦‍♂️",1.0
1304728822126968832,2020-09-12 10:29:26+00:00,#WirHabenPlatz #Fluechtling  https://t.co/nGnXadFta4,0.0
1244323225284358149,2020-03-29 17:59:09+00:00,"@stluedke Erntehelfer die Einreise verweigern  aber wildfremde Kostgänger reinholen und, wo nötig, intensivmedizinisch betreuen.
Für jeden geretteten Migranten wird ein Einheimischer sterben.
 #noasyl",1.0
1313076747198500868,2020-10-05 11:21:06+00:00,"Deutschland kann und muss seine humanitären Aufnahmekapazitäten nutzen, um Länder wie Griechenland oder Italien wirksam zu entlasten. Die extrem engherzigen Aufnahmebeschlüsse für Menschen aus #Moria werden dem in keiner Weise gerecht. #wirhabenplatz #LeaveNoOneBehind #Seebrücke",0.0
1289335253832577025,2020-07-31 23:00:53+00:00,"@alarm_phone Rescue =&gt; YES
Trafficking =&gt; NO
correct act of #Asso29 
Europe says thank you

#Seenotrettung",0.0
1319223162618310656,2020-10-22 10:24:46+00:00,"We are participating CSOs consultation meeting to contribute on the coming #TzFYDPIII, highlighting perfomance from the prev #FYDPII challenges and the way foward towards reaching Tanzania development vission 2025  #LeaveNoOneBehind https://t.co/SI7VZzAVV1",3.0
1311769870258843649,2020-10-01 20:48:03+00:00,"While the world faces the worse refugee crisis, the US FY2021 refugee admissions cap is at a historic low. Since 2017,there has been an 83% drop in total #refugee resettlement #StillWelcome #RefugeesWelcome #Welcome95K #WeAreWelcomers https://t.co/3iisRzL10J",0.0
1304774575838892033,2020-09-12 13:31:15+00:00,"@AlexWerwath @GrueneBremen @Gruene_Bhv @_Seebruecke_ @SEENOTRETTUNG Wir haben gerade im Land mit euch die Aufnahme von 100 Menschen beschlossen. Meinst du, dass Seehofer in irgendeiner Weise nachgibt, indem die Grünen auf jungen Frauen herumhacken, die die Aufnahme unterstützen? Davon ab ist @EskenSaskia ja noch an der Arbeit.",0.0
1293642169958440961,2020-08-12 20:15:02+00:00,"At the same time as #Britain’s infection rate begins to spike again and we enter a massive #recession - this is the focus of the #BBC and the monopoly owner media? 🤔📺🗞 #Channel #channelcrossings #migrants #RefugeesWelcome #Refugees #migrantcrisis 
https://t.co/l5mwtp6LZc",0.0
1277613736547823616,2020-06-29 14:43:46+00:00,"#ComingSoon 

Our 5th global update on the impact of #COVID19 on #refugees and #migrants

Find all MMC resources related to COVID-19 here➡️https://t.co/44oJQCHA9k https://t.co/5O5WQ9zRU6",3.0
1236556363192512512,2020-03-08 07:36:25+00:00,#Migrationskrise – #Griechische #Nationalgardisten #patrouillieren an der ... http://staseve.eu/?p=131485 via @Fruehwald,3.0
1311350685850578945,2020-09-30 17:02:21+00:00,"Kingston author Steven Heighton has written two books — one a memoir, the other a children's book — from his time spent in Greece as a volunteer during the Syrian #refugee crisis in 2015. 

https://t.co/wVBxaeCoxp",0.0
1327388777384448003,2020-11-13 23:12:00+00:00,"Boun is an incarcerated Khmu refugee and firefighter who was injured fighting the Zogg fires. Besides initial treatment, Boun has not received follow-up care for his brave efforts but instead was transferred to ICE for deportation. @GavinNewsom #DefendBoun and pardon him now!",0.0
1182900562385408000,2019-10-12 06:07:25+00:00,"""Die #Massenmigration ist gewollt!"" - #AfD-Bürgerdialog

Sehr interessanter Vortrag, der politische Hintergründe zur #Migrationskrise im zeitlichen Ablauf erläutert. Besonders interessant: Ab min. 12.20 h eine Rede von Sarkozy im Jahr 2008.

https://youtu.be/or1qFijge7I",1.0
1222781961682456580,2020-01-30 07:21:52+00:00,"@TomMayerEuropa @DorisMarshal Ich habe 1993 in Italien gearbeitet, habe für den Beitritt der Union der 4 Grundfreiheiten gestimmt, mit Haftungs- und #Transferunion, Bevormundungsunion und dem #Asyl- und NGO-Wahnsinn habe ich nicht gerechnet. Ja, ich bin ziemlich enttäuscht von der #EU.",2.0
1233421072814481410,2020-02-28 15:57:54+00:00,"Seenotrettung ist kein Verbrechen, sondern Menschenpflicht.
https://www.change.org/p/europas-schiffe-m%C3%BCssen-retten
#Seenotrettung #seawatch #RefugeesWelcome #Menschenrechte #HumanRights #luebeck #SchleswigHolstein #galluebeck #OpenArms",0.0
1227334598666969088,2020-02-11 20:52:25+00:00,"@TheNastyLee @Nature_and_Race They had descendants of black slaves in USA.
No such thing in Europe, so they're invading us with third world ""refugees"".
This is a war.
#Remigration #WhiteGenocide",1.0
1310783381886521344,2020-09-29 03:28:06+00:00,Write to the Prime Minister - ask him to reunite child refugees with their families #FamiliesTogether https://t.co/O0AIGBeIdu,0.0
