id,date,text
1241067324569837568,2020-03-20 18:21:22+00:00,"MEDIA RELEASE: #COVID19 response risks leaving people with #disabilities &amp; caregivers behind:
https://t.co/F43LNhBDyo…
#inclusion 
#StaySafeStayHome #stayconnected 
#LeaveNoOneBehind  #COVIDdisability 
@picardonhealth 
@globeandmail @GlobeBC"
1189563404714950657,2019-10-30 15:23:11+00:00,"Germany promotes asylum plan to burden only Greece, Italy and Spain with asylum seekers. - So much of #EUSolidarity https://twitter.com/zeitonline/status/1189455723396247552"
1218868229583593473,2020-01-19 12:10:06+00:00,"@Steinhoefel jetzt gibt es schon Preise für Objektivität? WOW
#Morgenmagazin #GoldeneKamera #Flüchtlingskrise"
1235011054289252354,2020-03-04 01:15:55+00:00,#DankeNein zu #WirHabenPlatz #RefugeesWelcome https://t.co/IWChYQwzbS
1267491602206994433,2020-06-01 16:22:01+00:00,"The current UK Government plans will end family reunion from Europe for refugees as we know it. I just emailed my MP, do the same now. #refugeeswelcome  https://t.co/96eB8EQXSv"
1327296351777026049,2020-11-13 17:04:44+00:00,"@BronwynBruton You absolutely don’t know what u r talking about. Go check the statements of refugees arrived in Sudan! ""They killed anyone who said they were #Tigrayan. They stole our money, our cattle, and our crops from our homes &amp; we ran with just the clothing on our backs,"". #TigrayGenocide"
1321183008175673346,2020-10-27 20:12:30+00:00,"""Refugees attract much attention on the last highly visible stages of their journeys between France and Britain. But there is absurdly little interest in why they endure such hardships, risking detention or death..""
#RefugeesWelcome #NoHumanIsIllegal 

https://t.co/n8EVuMXAqq"
1235456105603452931,2020-03-05 06:44:23+00:00,"Natürlich wird es eine zweite #Flüchtlingswelle geben. Das war schon seit 2018 absehbar und nur eine Frage der Zeit. Ja, #WirHabenPlatz! Aber bitte lasst uns diesmal 1) Ghettoisierung vermeiden, 2) Trauma-Intervention als Standard anbieten und 3) Identifizieren bei der Einreise."
1311056372218331136,2020-09-29 21:32:52+00:00,"european countries constantly peddle the myth that they 'don't have space for refugees' (from places they bombed/colonised) despite them only taking a fraction of displaced people compared to countries like Lebanon, Kenya, Turkey and Ethiopia"
1319239450719825921,2020-10-22 11:29:29+00:00,#EUSolidarity 🇪🇺 https://t.co/ddeW9eW07e
1243617806844919808,2020-03-27 19:16:05+00:00,"Ich habe gerade in den https://t.co/cC6khPaiWR news gehört, dass die #Einreisesperre wegen #Covid19de auch auf #Fluechtlinge ausgeweitet wurde. Auf Correctiv wird das noch demetiert:

https://t.co/wzd66btXf5

Flüchtlinge haben seltener #coronavirus ...
#fluechtlingskrise"
1321758915915370496,2020-10-29 10:20:57+00:00,"@faktinator @ukw11 @BelitOnay Warum wird so ein grünes A......, eigentlich nicht aus dem Rathaus geworfen?

#Hannover #wirhabenplatz #Gruene #Flüchtlinge #Migranten"
1244280524799123457,2020-03-29 15:09:29+00:00,Solidarität darf nicht nur für deutsche Urlauber*innen gelten! Griechische Lager sofort evakuieren! #LeaveNoOneBehind @AuswaertigesAmt
1231993795006386177,2020-02-24 17:26:24+00:00,"Wenn die Bevölkerung sich ungerecht behandelt fühlt z.B bei der #Asylkrise oder #Dieselaffäre, dann muss diese das Bewusstsein dafür bekommen, dass sie es selbst ist, die den #Rechtsstaat trägt und die Richtung der #Politik bestimmt!#Demokratie"
1294661255844843522,2020-08-15 15:44:31+00:00,"@RitchBrand @resqship @SeebrueckeHH Korrekt.  Links Beduerftiger. Rechts die ueblichen Passagiere der NGO Schlepperfaehren  
#Seawatch4
#Seenotrettung ist das nicht https://t.co/3fKulxPApi"
1195306713907224577,2019-11-15 11:45:02+00:00,"@WIONews Disruptive #ChineseExpansionism gets Bigger:

#TibetanCrisis
&gt; #UighurCrisis
&gt;&gt; #ASEANCrisis
&gt;&gt;&gt; #SouthChinaSeaCrisis
&gt;&gt;&gt;&gt; #PakistanCrisis
&gt;&gt;&gt;&gt;&gt; #RohingyaCrisis
&gt;&gt;&gt;&gt;&gt;&gt; #MiddleEastCrisis
&gt;&gt;&gt;&gt;&gt;&gt;&gt; #NepalCrisis
&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt; #EuroCrisis

Q. IS TAOISM THE ONLY HOPE?
https://youtube.com/watch?v=WLHCt6ugOqc"
1224275011235610624,2020-02-03 10:14:43+00:00,"""Love Won!"" https://lttr.ai/MxEb #Refugees #RightOfAsylum #Asylumseeker"
1267814405598638081,2020-06-02 13:44:43+00:00,"Libya's warring rivals agree to ceasefire talks via @BBCNews 
https://t.co/oEeaxemvIH
#Libya #UN #AU #war #conflicts #violence #humanity #refugees #migration #RegionalSecurity #security #politics"
1310601571496013825,2020-09-28 15:25:39+00:00,"@isabelschayani @Refugees Die ersten sollen am Mittwoch in Deutschland ankommen. 

#Moria
#Lesbos
https://t.co/VzHTcAKTB4"
1205584263388815361,2019-12-13 20:24:21+00:00,@polenz_r Genau ! Schluss mit #Transferunion und dem #Euro ! Und #Target2 !
1253289503088934913,2020-04-23 11:47:57+00:00,"#wir #produzieren #trotzcorona #corona #2020 #leprinxol #schmierstoffe #lubricants #oil #wirschaffendas #stayhealthy #staysafe @ Bremen, Germany https://www.instagram.com/p/B_UnqdJoFSZ/?igshid=ihs9n4c1r53f"
1325899479510372353,2020-11-09 20:34:04+00:00,Die #EU hat #Spanien bereits Hilfe bei der Bewältigung der Flüchtlingskrise auf den #Kanaren zugesagt.  https://t.co/b6L0QhSCEV
1306557291974533120,2020-09-17 11:35:07+00:00,"Deutschland nimmt 1553 Migranten auf - aber das sind noch nicht alle - werden weitere Tausende folgen?

https://t.co/lmpI7JcPOT

Für die restlichen Flüchtlinge soll es später eine internationale Lösung geben. Auf den 5 griechischen Inseln sind noch 24.855 Migranten. https://t.co/1E5QVbMi8z"
1247541300091445254,2020-04-07 15:06:38+00:00,"Wie wäre es @CDU, wenn ihr die Kinder testen lasst? Die Corona-Ausrede lassen wir nicht gelten! Ihr könnt 40000 Erntehelfer*innen nach #Deutschland holen, damit sie uns für nen Hungerlohn unser Essen ernten. Wo ist euer Mindestmaß an Menschlichkeit?! #LeaveNoOneBehind https://t.co/kR3pZoMcWl"
1292838728055103491,2020-08-10 15:02:27+00:00,"Remember, my dad,  Harry Leslie Smith and then stand with #refugees around the world looking for sanctuary in countries where they can have a life. https://t.co/998Gg47Ni5"
1303751135803715584,2020-09-09 17:44:27+00:00,"@_Seebruecke_ Nicht #Deutschland versagt, die #EU. Würde man Deutschland versagen vorwerfen, vergisst man, dass die Eu aus 27 Staaten besteht. Solang viele sich weigern #Flüchtlinge aufzunehmen, wird es immer wieder ein neues #Moria innerhalb der EU geben. #WirHabenPlatz #LeaveNoOneBehind"
1280899742713683970,2020-07-08 16:21:11+00:00,"This morning,#Nepal girl delegate to the #HLPF2020, Nisha spoke w/ @BGmission &amp; #Jamaica ""Girls are more vulnerable to child marriage in my community because of the #COVID19 crisis"" @LuxembourgUN @courtenayrat @geopanayotov #LeaveNoOneBehind #GirlsAdvocacyAlliance #girlsgetequal https://t.co/gnuzfgQcQN"
1273888265544830979,2020-06-19 08:00:04+00:00,"@charmltucker June 20 is #WorldRefugeeDay. #Fintech startups are doing amazing work to help #refugees access financial services &amp; integrate, but face barriers in Europe. More in our recent report, supported by PayPal #finclusion https://t.co/C2bzUCxZ9l"
1311426200800301056,2020-09-30 22:02:26+00:00,"@t0mb16 As the saying goes: ""keep an eye to how they treat refugees, it's how they'd treat you if they could."""
1306921636940177414,2020-09-18 11:42:54+00:00,"@FrReschke @hellud123 Aber gleichzeitig nehmen die Kommunen sehr gerne ""Flüchtlinge"" auf."
1304357030556250112,2020-09-11 09:52:04+00:00,"Die größte Leistung von Merkel ist es, wie sie es geschafft hat, die Erwartungen an sich so zu senken, dass sie für banalste Richtigkeiten (Sprache ist Vorform von Handeln) abgefeiert wird, während ihre Regierung zeitgleich Arbeitslose und Flüchtlinge verrotten lässt."
1274928656343633920,2020-06-22 04:54:13+00:00,"Australia’s sub-standard reporting of refugee #selfharm 
incidents, “The risks to the mental and physical health of detained #AsylumSeekers – can and must be urgently addressed,” says Dr Rohan Borschmann. 
New paper published in @unimelb #Pursuit https://t.co/HTYZboekYo https://t.co/kUH0CQrO8J"
1325540868313522181,2020-11-08 20:49:05+00:00,"@Tatort Nicht schlecht, endlich mal ohne Flüchtlinge etc. Amüsant und bisschen spannend. 🤗"
1183723321516539904,2019-10-14 12:36:47+00:00,"As multiple legacies of failed #NeoLiberalism intensify (#ClimateEmergency, #RefugeeCrisis, war, poverty) it’s time 4 middle class liberals to make up their minds; accommodate #LiarJohnson &amp; Farage’s racism &amp; hate, or side with the mass movement of #Corbynism 4 justice &amp; peace. https://twitter.com/CompassOffice/status/1183691387021254656"
1322211703367499777,2020-10-30 16:20:10+00:00,"@GOP @Mike_Pence Matt 23. YOU have neglected justice - obstruction of it by @POTUS, making it hard to vote, breaking your own word not to confirm a new SCOTUS judge. YOU have neglected mercy -- separating refugee children fm parents, endangering lives by Covid mismanagement &amp; lies about the virus https://t.co/VUq3OxcECn"
1250929491410477056,2020-04-16 23:30:06+00:00,"Thy have now, the one @PeterDutton_MP runs.
AFP raiding journalists, locking up the #Biloela family on Grinch Island, #refugees https://t.co/OrpwIe14g1"
1322283127394492416,2020-10-30 21:03:59+00:00,"@urfavyerevanci @Mirz05 @chvnburi US Great Falls Tribune newspaper reported in 1919: 

""43,000 Armenian refugees from Turkey live in Karabakh under the auspices of the governor-general of Karabakh and official Baku. Azerbaijan has assisted the Armenian refugees, and the Americans only provide flour and bread."" https://t.co/9ec3zbLo4s"
1205185864239919110,2019-12-12 18:01:15+00:00,"Die Milliarden&amp;Abermilliarden die unsere Regierung in den letzten Jahren für linksgrüne Pojekte wie #Flüchtlinge, illegale #Migration u jetzt das #Klimapaket verschwenden, hätte man alle soz Probleme gg die die letzten 60J gekämpft wurde beseitigen können.
https://focus.de/11450520"
1203834621185732608,2019-12-09 00:31:54+00:00,"For very, very, very rich #art #lovers: #joanmiro’s grandson will auction 28 of #Miro’s #paintings on Wednesday! Proceeds to go to the #RedCross for their #refugee support &amp; programmes. https://www.lci.fr/culture/le-petit-fils-de-miro-met-28-tableaux-de-son-grand-pere-aux-encheres-au-profit-des-refugies-1510909.html# via @LCI #migration #welcomerefugees"
1199649377159204865,2019-11-27 11:21:14+00:00,"@NordhausenFrank @RND_de Wird es auch Aufgeklärt was sucht denn Akten der Schutzsuchenden Menschen in der Verfolger Staat,?
#asylrecht #asyl #Grundgesetz #Deutschland #Bundesregierung"
1310648310517161985,2020-09-28 18:31:22+00:00,"""It's not just Manger Square, it is all of Bethlehem. Even in the refugee  camps, in the streets, there used to be tourists walking around, and staying the night in Bethlehem. Now all of these things are gone,"" he said."
1322220217779458048,2020-10-30 16:54:00+00:00,"🇮🇪has relocated 8 children as a part of a 'coalition of the willing' w/ the relocation of another 4 young people in motion. With the ongoing #Covid19 crisis, we need to swiftly bring the remaining young #refugees we committed to relocate safely to Ireland.
https://t.co/aHyV0Dw7an https://t.co/gabUX57WRq"
1300652850268250117,2020-09-01 04:32:59+00:00,"#WirSchaffenDas #MerkelMussWeg #DankeMerkel

https://t.co/sN5geNSyhq"
1194935712732372992,2019-11-14 11:10:49+00:00,"@spenglerio @52Fabienne Send her back to Africa.
#Remigration"
1277579717416308741,2020-06-29 12:28:35+00:00,"#ICYMI #NP #Cynthia Basinet's #PSA National Commission for #Refugees, #Migrants and #IDPs @NCFRMI https://t.co/rYAYL030ga via @YouTube @BET @CBSDiversity @CBS @Disney @disneylionking @Refugees @UN 

#IPaintFree #feedme #alllivesmatter
#westernsahara #saharwian #displacedsocieties"
1320864440401747968,2020-10-26 23:06:37+00:00,"Mit Verlaub Herr #Maas,Ihre Worte werden #Erdogan nicht beeindrucken.Sie stecken mit Ihrer #Türkeipolitik in einer Sackgasse und das mit dem Rücken zur Wand.Die nächste #Flüchtlingswelle mit kampferprobten Männern &amp; Frauen wird kommen,dafür wird Erdogan schon sorgen!
#Islamismus https://t.co/CtM6ej9BoV"
1296159670227345409,2020-08-19 18:58:41+00:00,Tomorrow morning 10:15-11am on @BBCEssex our Chair Philip will be taking part in a discussion about asylum seekers and recent events #colchester #RefugeesWelcome
1266718825191321600,2020-05-30 13:11:17+00:00,"These #stories made during our collaborative project with Marko Risović fight against #prejudices, #xenophobia and #discrimination against refugees
#refugeesserbia #refugees #everydayrefugees #everydayeverywhere #humanrights #standwithrefugees #refugeestories"
1306457291592470528,2020-09-17 04:57:45+00:00,Aufrütteln zur Primetime: Joko und Klaas lassen Flüchtling aus Moria berichten https://t.co/4ncA0aLyHA
1205160322602065920,2019-12-12 16:19:46+00:00,Starke Aktion und eine leider viel zu seltene Haltung. #seenotrettung #asylrecht https://twitter.com/ProAsyl/status/1205130893293211648
1305873375605264387,2020-09-15 14:17:29+00:00,Es wird nicht lange Dauer dann ist wieder eine Notlage und die nächsten Flüchtlinge kommen wieder bis zu bitteren Ende https://t.co/oMLlRGPRWD
1223202544182317057,2020-01-31 11:13:07+00:00,"Spending Brexit day collecting money at work for @chooselove. Because you can have your narrow minded victory but I'll continue to fight for what's right. 
#RefugeesWelcome #ChooseLove 
#BrexitIdiocy"
1316541731035394048,2020-10-15 00:49:43+00:00,"#AbsolishICE
#RefugeesWelcome https://t.co/vszpEfEgti"
1218844356175466496,2020-01-19 10:35:14+00:00,@LJPatton @AlboMP Ok lets profoundly disagree. That’s why so many gave up on Labor yrs ago. I guess it applies to inhumane immoral #asylumseeker policies. In #Newtowm we elected @jennyleong who’s an MP we’re proud of. My hope is more will follow #Balmain #Balmain &amp; #Melbourne. My hope minority gov
1303994691785052164,2020-09-10 09:52:16+00:00,"Seehofer weiß ganz genau, dass diese ""europäische Lösung"" nicht zustande kommen wird - und auch keine Nothilfe darstellen kann. Er will die Flüchtlinge sterben sehen ! https://t.co/PWS632z8wz"
1249605901683752960,2020-04-13 07:50:38+00:00,"@ClausReisch Bei unterlassener Hilfeleistung gibt es keinen schmalen Grad zwischen moralisch und unmoralisch, es ist schlichtweg falsch.
#LeaveNoOneBehind #Seenotrettung https://t.co/w9dfzkmHYa"
1195471841252593671,2019-11-15 22:41:12+00:00,"#SPD #Bürgermeister platzt der Kragen: Abgelehnte #Asylbewerber SOFORT abschieben!!
#Remigration
#Schuldkult
https://www.bild.de/bild-plus/politik/inland/politik-inland/buergermeister-abgelehnte-asylbewerber-unverzueglich-abschieben-66068722,view=conversionToLogin.bild.html"
1197026900167794688,2019-11-20 05:40:27+00:00,"@CoESR_migration @coe @CoEHELP @evapastrana3 ""To be launched?""


There are 1,500 #unaccompaniedminors on #Lesvos almost 5 yrs since the #refugeecrisis?


No more reports- we need to be pro-active. We need solutions. We need action.
We can assist you.
#coworkingspaces #community #socent #impinv #EULesvos #SDGs @changemakerslab"
1322198804062457856,2020-10-30 15:28:54+00:00,@LukeDCoffey and this  is our refugees who wait now return their homeland   https://t.co/R6ORhfcTsA
1296367220407316480,2020-08-20 08:43:25+00:00,"Nazi Propaganda , worth comparing to today’s far right parties and asking where we are going ⁉️ #Refugees  https://t.co/ltL6RfPaQ3"
1293522714666381318,2020-08-12 12:20:22+00:00,"Approaching the halfway point! 

Join my fundraiser for #refugee kids in Kakuma ⬇️
https://t.co/L5xkDRMTtd

#KlimmenVoorKakuma #ProjectKakuma #MontVentoux #WithRefugees https://t.co/VXVgVwgJLS"
1172485370862276609,2019-09-13 12:21:10+00:00,"Great session with representatives from local #charities at Newcastle #volunteer centre @volunteering_uk on working with #AsylumSeekers &amp; #refugees as volunteers, part of our #skillsmatch project..thanks to support from @TNLComFund  http://www.skillsmatch.info"
1180461754033278981,2019-10-05 12:36:28+00:00,verschluss ache fuer den dienstgebrauch #Refugees #RefugeesNotWelcome https://twitter.com/MinusKuh/status/1128672780722036736
1234535680845500420,2020-03-02 17:46:57+00:00,"18:43  Ordner*innen werden Aufgrund von alten und verjährten Sachen von der Polizei abgelehnt! Was soll diese Repression?

#le0203 #leipzig #seebruecke #wirhabenPlatz"
1251650344968429575,2020-04-18 23:14:31+00:00,"„Dat ist hier wie Cars, ich red hier mit Autos und alle fangen an zu blinken..“ #wirschaffendas"
1174188896382595073,2019-09-18 05:10:22+00:00,"Och wir nehmen alle ,gibt ja keine #Obergrenze,damit #Deutschland bald ein #Shithole wird. #UNO: #Migrantenanzahl weltweit auf 272 Millionen #Migranten gestiegen. #Bundesregierung #Merkel #Seehofer #Asylkrise #LtwThüringen  https://www.epochtimes.de/politik/welt/uno-weltweit-gibt-es-272-millionen-migranten-a3005223.html?tweet=1 via @China_Welt_News"
1246227803999285249,2020-04-04 00:07:16+00:00,"@ZDFheute @PIK_Klima @UNKlima Und wer demonstriert leider auch online durch #FakeNews und #HateSpeech gegen #CoronaVirus, #Klimaschutz, #Energiewende, #Verkehrswende, #Asylrecht, #Konsumwende, #Demokratie ?? 
#SchAfDung, #Reichsbürger, #Faschisten, #Rassisten, #LügenFressen"
1239166830297702401,2020-03-15 12:29:29+00:00,"Trendet eigentlich der Hashtag #wirschaffendas schon wieder? Wenn nicht, sollten wir das mal angehen? #Corona #COVID2019"
1251539896055062529,2020-04-18 15:55:38+00:00,"Voices of solidarity with people on the move on the balkans, demanding the legalisation of everyone's existence: 
""No one is safe unless all are protected.""   #LeaveNoOneBehind https://twitter.com/TSolidarnost/status/1251427711588929536"
1258622551451992064,2020-05-08 04:59:34+00:00,"🔴#SAR Op 07.05.20 - Libyan Coast Guard ship ""Ras Jadar"" rescued ca. 50 #migrants from 1 inflatable 20 nm N of Sabratha [UPDATE FOLLOWS] #migrantcrisis #frontex #seenotrettung #COVID19"
1205476862975193089,2019-12-13 13:17:35+00:00,"Sour grapes seem to appeal to a tasteless minority.

#GE2019

#ExitEU #BritishIndependence

#LoveEurope and #Leaveeu https://twitter.com/EarlOfTrumpton/status/1205476401849229312"
1240266783677956098,2020-03-18 13:20:18+00:00,Weil es wichtig ist! #LeaveNoOneBehind https://t.co/UD4tzdPt1w
1310963246816464896,2020-09-29 15:22:49+00:00,"@d_ylan7 @MeryamHd2020 Not what she’s saying at all. And we are already too late to completely stop climate change. Canadian Forces will be important for mitigation of inevitable natural disasters, etc. the idea is NOT about insulating our country from climate refugees."
1183073590717177857,2019-10-12 17:34:59+00:00,"Akzeptiert ihr #Bundespräsident Steinmeier als euren Präsidenten ?

#AfD #Merz #Rentzing #abschiebenjetzt #NoAsyl #AsylIstFalsch #Remigration"
1263143690983419906,2020-05-20 16:24:58+00:00,"Coronavirus: 🇮🇪 🇷🇴 and 🇱🇹 to apply for #EUSolidarityFund aid to cover some of the public expenses made by the authorities to counter the epidemic. 
#EUSolidarity #covid_19 #StrongerTogether https://t.co/CuCNLDdvbS"
1292095475328245762,2020-08-08 13:49:01+00:00,"@ReuniteDivFamil @ukhomeoffice #UNHCR #Refugees #Malaysia
#RefugeesWelcome #community #Peace #Love #Help

𝕁𝕦𝕤𝕥𝕚𝕔𝕖 𝕕𝕖𝕝𝕒𝕪𝕖𝕕 𝕚𝕤 𝕛𝕦𝕤𝕥𝕚𝕔𝕖 𝕕𝕖𝕟𝕚𝕖𝕕
👇

𝔸 𝔻𝕖𝕡𝕣𝕚𝕧𝕖𝕕 𝕍𝕦𝕝𝕟𝕖𝕣𝕒𝕓𝕝𝕖 ℝ𝕖𝕗𝕦𝕘𝕖𝕖 𝔽𝕒𝕞𝕚𝕝𝕪 𝕀𝕟 𝕃𝕠𝕔𝕜𝕕𝕠𝕨𝕟 𝕊𝕚𝕟𝕔𝕖 𝟚𝟘𝟙𝟞
👇
 https://t.co/CBv3IBmDwQ"
1322555220086444041,2020-10-31 15:05:11+00:00,https://t.co/CdHLgl7lBQ Explore how development actors can work with local authorities to enhance the social and economic inclusion of refugees
1185099453155422208,2019-10-18 07:45:02+00:00,"@mirellapellegr2 Without a proper #FiscalUnion EU countries are engaged in an unuseful competition on level of taxaction, which impedes them to tax effectively the largest incomes and properties... without a prop FU EU countries cannot distribute wealth."
1228470490039308290,2020-02-15 00:06:03+00:00,"#Sprachreise Tag 2: Mit ein paar bekannten JournalistInnen im Gespräch auf der #MSC2020, stelle ich fest, dass #Framing auch nach #Asyltourismus und #Flüchtlingswelle noch aktuell ist. „Ist nicht gar #Westlessness (das Konferenzmotto) genau dies?“, wird in den Raum geworfen. 1/x"
1310840374361980930,2020-09-29 07:14:34+00:00,@GaryLineker @realDonaldTrump How is your 'refugee' settling in?
1314620469497278472,2020-10-09 17:35:19+00:00,"@AfDFraktionAGH @polizeiberlin Rechtsstaat ist nicht vehandelbar deshalb refugees welcome!
Gleiches Recht für alle! Asylrecht ist nicht verhandelbar."
1175137455575642112,2019-09-20 19:59:37+00:00,"@NikolausBlome @AntjeHermenau Hier ist meine Sicht. Der wahre Grund für diesen Klimawahnsinn: Die #Benzinsteuer zur Bewältigung der #Flüchtlingskrise. Nun kommt sie doch, aber schön durch Klimaschutz getarnt. #FridaysForFuture #Klimastreik"
1327197012891033601,2020-11-13 10:30:00+00:00,"#LeaveNoOneBehind during &amp; after #COVID_19 with @ClubdeMadrid ➡️

WLA-CdM VP &amp; Former President of #CostaRica 🇨🇷 @Laura_Ch joined our Live Session w/@inm_rd to discuss challenges around with #MigrationManagement in #LatinAmerica!

Watch *in Spanish* 👉 https://t.co/oeJDPwMMKI https://t.co/L43w0wq10Q"
1284187685658271745,2020-07-17 18:06:17+00:00,"Black lives matter, ‘even the ones drowning in the Mediterranean’ #BlackLivesMatter #Mediterranean #Refugees #migrants 

https://t.co/ZuBAKXVKIA"
1327277018979962882,2020-11-13 15:47:55+00:00,"@GiustraFdn @theGRSI Will you put our tweets on your list,to know our suffering&amp;to be more closer to our case?
Iraqi asylum seekers&amp;refugees have waited for3to6yrs for resettlement but no solution.
Pls. deliver our voice to the whole world to rescue us from this wait
#Iraqi_Refugees_Look_For_Homeland"
1306097186980192256,2020-09-16 05:06:50+00:00,Here is a pretty succinct and accurate daily update from ⁦@EuropeMustAct⁩ regarding #asylumseekers suituation in #Moria and #karatepe  https://t.co/ZalSh9zBpz
1310674006631239683,2020-09-28 20:13:28+00:00,"@MarinSanna Dear ladies, if a refugee had the right to find work in a Finnish company or a good company this would not have happened I’m the one from people Who have been exploited with cleaning campaign and i complained about about year and no thing happened why because am  refugee"
1191713772991385602,2019-11-05 13:47:59+00:00,"#Naftogaz placed #Eurobonds in the amount of $500 million 


#news #energy #gas #KosatkaMedia #Ukraine
https://kosatka.media/en/category/gaz/news/naftogaz-razmestil-evroobligacii-na-summu-500-mln#.XcF9fxJmOvQ.twitter"
1235633698126450688,2020-03-05 18:30:05+00:00,"#Refugee 
#Holi_movie_2020 
#যুদ্ধের_বাজারে_ভালোবাসার_গ্লপ
#Channel : #Feelmon
#Director : #Prodip_Ghosh

Click the link to watch the full movie : https://t.co/JGYZ1Pki19 https://t.co/9UJOMR3r23"
1307781350993297409,2020-09-20 20:39:06+00:00,Kirche in Italien nimmt 300 Flüchtlinge aus Lesbos auf: https://t.co/dXeCZualjM
1208453729780940800,2019-12-21 18:26:35+00:00,"#Erdogan sorgt für neue #Flüchtlingswelle aus Libyen
""Im Libyen-Konflikt stehen Ägypten, die Vereinigten Arabischen Emirate und Saudi-Arabien zusammen mit Russland auf der Seite Haftars. Katar soll dagegen mit der Türkei die Regierung in Tripolis stützen.""
https://app.handelsblatt.com/politik/international/tuerkei-parlament-in-ankara-stimmt-militaerkooperation-mit-libyen-zu/25359562.html?with=al&ticket=ST-39474603-aYdzpuf2xobvieRsgZgO-ap2"
1310591188190277632,2020-09-28 14:44:23+00:00,"My parents and much of the rest of my family came to this country as refugees, fleeing from a true bad place, so we often wonder something this gentleman mentions in this video: what is everyone so upset about? https://t.co/Px4w5yzFEe"
1244277784119255048,2020-03-29 14:58:35+00:00,Evakuiert #Moria und andere Lager in denen Geflüchtete festsitzen! #seebruecke #leavenoonebehind #wirhabenplatz #solidarity #refugeeswelcome @BMI_Bund @vonderleyen @AngelaMerkeICDU https://t.co/lg8HlxgvlY
1327009038689849345,2020-11-12 22:03:04+00:00,"Man becomes a #refugee when his territory and home is occupied. #Azerbaijan has not occupied, but liberated its own territories from your occupation. No occupation-no refugee. Simple. #Armenia #NagornoKarabakh https://t.co/iCCEvCcDQg"
1255008585320484864,2020-04-28 05:38:58+00:00,"#Asylkrise, #Klimakrise,  #Corona-Krise
Ganz schön viele Krisen unter einer Kanzlerin... 🤔"
1258808681279389697,2020-05-08 17:19:11+00:00,"@derspiegel We can take everyone. It's our historical responsibility.


#wirhabenplatz #refugeeswelcome"
1311429624056942593,2020-09-30 22:16:02+00:00,"FREE COVID-19 Testing in Clarkston: Thursday, Oct. 1st - Saturday, Oct. 3rd

Friends of Refugees is partnering with CORE, DeKalb County Board of Health, and International Rescue Committee to provide walk-up and drive-thru FREE COVID-19 Testing in Clarkston. https://t.co/BGtgSUxTxr"
1313583432740593664,2020-10-06 20:54:30+00:00,"Laut einer Statistik ist jeder siebte Mensch ein Rassist.

Also auch in meinem Freundeskreis!

Ich wette es ist Motombo, der #Flüchtling."
1317821888958115842,2020-10-18 13:36:36+00:00,"@RegSprecher Vor allem, warum sollten die Deutschen alles einschränken, wenn doch aber die ganzen “Flüchtlinge“ weiterhin eingeflogen werden und solche Reisen aber doch völlig unnötig sind. Tztz. Gelten diese Regeln auch für Clans usw.? Wohl eher nicht, nehme ich an"
1312546048972386305,2020-10-04 00:12:18+00:00,"@ZDFheute @Junge_Union In Schweden werden ältere Menschen schon obdachlos, obwohl man hier die höchsten Steuern zahlt... so wird Deutschland leider in einigen Jahren sein. #WirHabenPlatz"
1307767079718850560,2020-09-20 19:42:23+00:00,@Volksverpetzer Ist den schon mal jemand für einen Flüchtling nach Syrien ausgewandert?
1324364123816288256,2020-11-05 14:53:07+00:00,"Viertausendvierhundertsiebenundachtzig

A human on the way to Europe died of dehydration and hunger.

#ShameOnYouEurope #NotMyEU

#LeaveNoOneBehind #LeaveNoOneToDie https://t.co/tf5iZRJJXp"
1218018634913779712,2020-01-17 03:54:06+00:00,Tausend Flüchtlinge durchbrechen Grenze zu Guatemala http://www.tagesschau.de/ausland/fluechtlinge-honduras-guatemala-101.html #Flüchtlinge #Guatemala #Honduras
1306669911373221888,2020-09-17 19:02:38+00:00,"@superrevision @seawatchcrew Bundesinnenminister Seehofer: ""Wir haben seit 2015 1,73 Millionen Flüchtlinge aufgenommen. Wir nehmen zurzeit werktäglich 300 bis 400 Flüchtlinge auf – jeden Werktag. Wir nähern uns wieder den Höchstzahlen der Vergangenheit.""
#moria #moriaevakuieren #MoriaStory"
1330909644840165377,2020-11-23 16:22:41+00:00,Unbezahlbare Fotos von Tieren Auf Dem Weg Zum Tierarzt
1249906792387285000,2020-04-14 03:46:16+00:00,Geisteskranker #Erdogan schickt wieder Tausende #Flüchtlinge in Richtung EU https://t.co/mGfNpkEPLa
1313201642779672577,2020-10-05 19:37:24+00:00,"Please do the same, these children need their parents , especially now. 
I'm writing to my MP to save refugee family reunion before the door closes on December 31st. Join me and contact yours as well. #refugeeswelcome @safepassageuk https://t.co/QDIrDVKc1X"
1199679203366572032,2019-11-27 13:19:45+00:00,"@UNHCRTurkey @TC_icisleri @Gocidaresi @yimer157 @AbdullahAyaz78 @gokceok @AydinKeskin16 @TCMalatyaV Thanks to any efforts to #StandWithRefugees

We have great potential to contribute in building any society we will be resettled into

We are #StandWithIraqiRefugees in #Turkey stucked here for years without any hope, no one responded to our apeals
Please help processing our files"
1322194611683627010,2020-10-30 15:12:15+00:00,"Armenia isn't being attacked. Instead, it is Armenia attacked and occupied worldwide recognized territories of #Azerbaijan. Almost 50 thousand Azerbaijani civilians were killed during occupation and almost 1 million refugees. 
#AzeYouthVoice #StopArmenianAggression"
